DateTime;Players;Average Players
2018-12-16;663957;
2018-12-17;607836;
2018-12-18;599055;
2018-12-19;596047;
2018-12-20;590125;
2018-12-21;625674;
2018-12-22;638507;
2018-12-23;608651;
2018-12-24;537230;
2018-12-25;552211;
2018-12-26;592111;
2018-12-27;607195;
2018-12-28;623818;
2018-12-29;636931;
2018-12-30;635244;
2018-12-31;565800;
2019-01-01;577546;
2019-01-02;617293;
2019-01-03;614938;
2019-01-04;648525;
2019-01-05;671521;
2019-01-06;667843;
2019-01-07;619371;
2019-01-08;604350;
2019-01-09;598055;
2019-01-10;601609;
2019-01-11;649360;
2019-01-12;687299;
2019-01-13;657620;
2019-01-14;596411;
2019-01-15;595994;
2019-01-16;598740;
2019-01-17;600970;
2019-01-18;637700;
2019-01-19;663631;
2019-01-20;665934;
2019-01-21;620408;
2019-01-22;607583;
2019-01-23;619365;
2019-01-24;612605;
2019-01-25;644652;
2019-01-26;682297;
2019-01-27;668664;
2019-01-28;603970;
2019-01-29;621303;
2019-01-30;622533;
2019-01-31;621355;
2019-02-01;628397;
2019-02-02;651044;
2019-02-03;656097;
2019-02-04;593481;
2019-02-05;571128;
2019-02-06;570858;
2019-02-07;571388;
2019-02-08;607871;
2019-02-09;630610;
2019-02-10;614597;
2019-02-11;543314;
2019-02-12;543607;
2019-02-13;554770;
2019-02-14;533391;
2019-02-15;614110;
2019-02-16;635048;
2019-02-17;620922;
2019-02-18;572682;
2019-02-19;545518;
2019-02-20;559958;
2019-02-21;545552;
2019-02-22;603534;
2019-02-23;624672;
2019-02-24;609501;
2019-02-25;548157;
2019-02-26;541458;
2019-02-27;552440;
2019-02-28;552326;
2019-03-01;608156;
2019-03-02;651158;
2019-03-03;636794;
2019-03-04;605420;
2019-03-05;606247;
2019-03-06;591936;
2019-03-07;611878;
2019-03-08;616811;
2019-03-09;658309;
2019-03-10;634783;
2019-03-11;565946;
2019-03-12;560701;
2019-03-13;562243;
2019-03-14;614450;
2019-03-15;651118;
2019-03-16;683952;
2019-03-17;655834;
2019-03-18;580816;
2019-03-19;569623;
2019-03-20;574208;
2019-03-21;576218;
2019-03-22;623358;
2019-03-23;640328;
2019-03-24;650464;
2019-03-25;583445;
2019-03-26;591372;
2019-03-27;589838;
2019-03-28;578916;
2019-03-29;601629;
2019-03-30;620057;
2019-03-31;631033;
2019-04-01;562121;
2019-04-02;565934;
2019-04-03;560259;
2019-04-04;565948;
2019-04-05;602699;
2019-04-06;603953;
2019-04-07;617358;
2019-04-08;558585;
2019-04-09;549433;
2019-04-10;551738;
2019-04-11;559450;
2019-04-12;603108;
2019-04-13;622852;
2019-04-14;616891;
2019-04-15;547137;
2019-04-16;547117;
2019-04-17;541109;
2019-04-18;529877;
2019-04-19;576762;
2019-04-20;574395;
2019-04-21;541089;
2019-04-22;537243;
2019-04-23;524659;
2019-04-24;515270;
2019-04-25;501579;
2019-04-26;534961;
2019-04-27;553900;
2019-04-28;583792;
2019-04-29;507100;
2019-04-30;553538;
2019-05-01;568214;
2019-05-02;543586;
2019-05-03;561108;
2019-05-04;582012;
2019-05-05;592848;
2019-05-06;511905;
2019-05-07;512842;
2019-05-08;537264;
2019-05-09;501046;
2019-05-10;530884;
2019-05-11;573543;
2019-05-12;564053;
2019-05-13;507766;
2019-05-14;509692;
2019-05-15;505588;
2019-05-16;492619;
2019-05-17;545377;
2019-05-18;581331;
2019-05-19;578137;
2019-05-20;504720;
2019-05-21;507507;
2019-05-22;518201;
2019-05-23;517583;
2019-05-24;560173;
2019-05-25;584825;
2019-05-26;581672;
2019-05-27;530025;
2019-05-28;531695;
2019-05-29;535884;
2019-05-30;562774;
2019-05-31;573692;
2019-06-01;585349;
2019-06-02;585557;
2019-06-03;526783;
2019-06-04;516888;
2019-06-05;526735;
2019-06-06;542164;
2019-06-07;538759;
2019-06-08;568071;
2019-06-09;582363;
2019-06-10;564597;
2019-06-11;546253;
2019-06-12;540656;
2019-06-13;552723;
2019-06-14;567322;
2019-06-15;587433;
2019-06-16;591839;
2019-06-17;550624;
2019-06-18;547789;
2019-06-19;561396;
2019-06-20;577440;
2019-06-21;574004;
2019-06-22;581726;
2019-06-23;588757;
2019-06-24;552351;
2019-06-25;553924;
2019-06-26;549427;
2019-06-27;547556;
2019-06-28;546089;
2019-06-29;547650;
2019-06-30;545506;
2019-07-01;537673;
2019-07-02;528779;
2019-07-03;529598;
2019-07-04;524409;
2019-07-05;539950;
2019-07-06;542013;
2019-07-07;567573;
2019-07-08;543308;
2019-07-09;546354;
2019-07-10;551439;
2019-07-11;557663;
2019-07-12;566931;
2019-07-13;569045;
2019-07-14;579696;
2019-07-15;558523;
2019-07-16;566897;
2019-07-17;549455;
2019-07-18;546245;
2019-07-19;537615;
2019-07-20;542687;
2019-07-21;558577;
2019-07-22;546700;
2019-07-23;546245;
2019-07-24;543019;
2019-07-25;554700;
2019-07-26;558518;
2019-07-27;553430;
2019-07-28;561258;
2019-07-29;553736;
2019-07-30;563644;
2019-07-31;542754;
2019-08-01;564132;
2019-08-02;566001;
2019-08-03;567354;
2019-08-04;584024;
2019-08-05;564464;
2019-08-06;559560;
2019-08-07;551299;
2019-08-08;561446;
2019-08-09;570765;
2019-08-10;582225;
2019-08-11;588516;
2019-08-12;577257;
2019-08-13;578384;
2019-08-14;577334;
2019-08-15;578682;
2019-08-16;587440;
2019-08-17;600467;
2019-08-18;625961;
2019-08-19;593590;
2019-08-20;576918;
2019-08-21;584600;
2019-08-22;581697;
2019-08-23;611524;
2019-08-24;606327;
2019-08-25;640663;
2019-08-26;612906;
2019-08-27;620818;
2019-08-28;625083;
2019-08-29;617096;
2019-08-30;634547;
2019-08-31;650734;
2019-09-01;659195;
2019-09-02;623132;
2019-09-03;588645;
2019-09-04;586540;
2019-09-05;571595;
2019-09-06;638348;
2019-09-07;691087;
2019-09-08;711947;
2019-09-09;614593;
2019-09-10;604072;
2019-09-11;608250;
2019-09-12;635520;
2019-09-13;651843;
2019-09-14;680012;
2019-09-15;697360;
2019-09-16;584654;
2019-09-17;584933;
2019-09-18;599703;
2019-09-19;604521;
2019-09-20;666234;
2019-09-21;721719;
2019-09-22;689283;
2019-09-23;587942;
2019-09-24;586083;
2019-09-25;585770;
2019-09-26;580854;
2019-09-27;646588;
2019-09-28;691200;
2019-09-29;723700;
2019-09-30;636017;
2019-10-01;606865;
2019-10-02;598929;
2019-10-03;607680;
2019-10-04;649179;
2019-10-05;702737;
2019-10-06;736095;
2019-10-07;593696;
2019-10-08;587908;
2019-10-09;592077;
2019-10-10;596661;
2019-10-11;650945;
2019-10-12;730551;
2019-10-13;696199;
2019-10-14;618794;
2019-10-15;565809;
2019-10-16;576760;
2019-10-17;579182;
2019-10-18;639583;
2019-10-19;754909;
2019-10-20;719599;
2019-10-21;609697;
2019-10-22;589634;
2019-10-23;591211;
2019-10-24;593837;
2019-10-25;646260;
2019-10-26;687657;
2019-10-27;651330;
2019-10-28;570898;
2019-10-29;562221;
2019-10-30;561445;
2019-10-31;560330;
2019-11-01;632716;
2019-11-02;667826;
2019-11-03;672470;
2019-11-04;581586;
2019-11-05;559428;
2019-11-06;565340;
2019-11-07;571773;
2019-11-08;622400;
2019-11-09;715036;
2019-11-10;629632;
2019-11-11;573425;
2019-11-12;552527;
2019-11-13;550375;
2019-11-14;567136;
2019-11-15;649848;
2019-11-16;712500;
2019-11-17;693021;
2019-11-18;573863;
2019-11-19;699297;
2019-11-20;646993;
2019-11-21;622363;
2019-11-22;691596;
2019-11-23;764438;
2019-11-24;742946;
2019-11-25;619277;
2019-11-26;596910;
2019-11-27;627368;
2019-11-28;609396;
2019-11-29;684870;
2019-11-30;759412;
2019-12-01;722402;
2019-12-02;591367;
2019-12-03;598239;
2019-12-04;624813;
2019-12-05;614239;
2019-12-06;701035;
2019-12-07;771640;
2019-12-08;746357;
2019-12-09;625454;
2019-12-10;613617;
2019-12-11;638294;
2019-12-12;608913;
2019-12-13;707912;
2019-12-14;761448;
2019-12-15;745263;
2019-12-16;618872;
2019-12-17;612331;
2019-12-18;640425;
2019-12-19;640917;
2019-12-20;715562;
2019-12-21;733293;
2019-12-22;716067;
2019-12-23;655944;
2019-12-24;636030;
2019-12-25;653216;
2019-12-26;676008;
2019-12-27;733416;
2019-12-28;742771;
2019-12-29;740118;
2019-12-30;709943;
2019-12-31;695220;
2020-01-01;694327;
2020-01-02;714555;
2020-01-03;759329;
2020-01-04;779054;
2020-01-05;768693;
2020-01-06;723301;
2020-01-07;709537;
2020-01-08;715930;
2020-01-09;692362;
2020-01-10;738802;
2020-01-11;805733;
2020-01-12;822490;
2020-01-13;694511;
2020-01-14;684222;
2020-01-15;693126;
2020-01-16;694151;
2020-01-17;729182;
2020-01-18;780679;
2020-01-19;784392;
2020-01-20;725101;
2020-01-21;700650;
2020-01-22;714086;
2020-01-23;710041;
2020-01-24;744747;
2020-01-25;755927;
2020-01-26;779615;
2020-01-27;695110;
2020-01-28;704919;
2020-01-29;725786;
2020-01-30;693848;
2020-01-31;746299;
2020-02-01;801127;
2020-02-02;828642;
2020-02-03;717757;
2020-02-04;710622;
2020-02-05;734315;
2020-02-06;745212;
2020-02-07;787521;
2020-02-08;876575;
2020-02-09;901681;
2020-02-10;767824;
2020-02-11;765911;
2020-02-12;765364;
2020-02-13;761042;
2020-02-14;769965;
2020-02-15;870940;
2020-02-16;893811;
2020-02-17;752432;
2020-02-18;747465;
2020-02-19;770785;
2020-02-20;741022;
2020-02-21;799293;
2020-02-22;866684;
2020-02-23;896092;
2020-02-24;762739;
2020-02-25;765376;
2020-02-26;779423;
2020-02-27;788179;
2020-02-28;856801;
2020-02-29;933748;
2020-03-01;925990;
2020-03-02;778860;
2020-03-03;768562;
2020-03-04;811344;
2020-03-05;789769;
2020-03-06;867924;
2020-03-07;953051;
2020-03-08;953114;
2020-03-09;808581;
2020-03-10;787841;
2020-03-11;803004;
2020-03-12;841468;
2020-03-13;936750;
2020-03-14;1007062;
2020-03-15;1024845;
2020-03-16;971220;
2020-03-17;991675;
2020-03-18;1003208;
2020-03-19;1018690;
2020-03-20;1060189;
2020-03-21;1091858;
2020-03-22;1102067;
2020-03-23;1078859;
2020-03-24;1079644;
2020-03-25;1085157;
2020-03-26;1093863;
2020-03-27;1091740;
2020-03-28;1080631;
2020-03-29;1123002;
2020-03-30;1138639;
2020-03-31;1152459;
2020-04-01;1226724;
2020-04-02;1224247;
2020-04-03;1191540;
2020-04-04;1230947;
2020-04-05;1189488;
2020-04-06;1203825;
2020-04-07;1193571;
2020-04-08;1209154;
2020-04-09;1241444;
2020-04-10;1251665;
2020-04-11;1271725;
2020-04-12;1250565;
2020-04-13;1267419;
2020-04-14;1275055;
2020-04-15;1276026;
2020-04-16;1270409;
2020-04-17;1301348;
2020-04-18;1308963;
2020-04-19;1275057;
2020-04-20;1243058;
2020-04-21;1247322;
2020-04-22;1219736;
2020-04-23;1200613;
2020-04-24;1250167;
2020-04-25;1229864;
2020-04-26;1202791;
2020-04-27;1169979;
2020-04-28;1169370;
2020-04-29;1207371;
2020-04-30;1204257;
2020-05-01;1197982;
2020-05-02;1179111;
2020-05-03;1177330;
2020-05-04;1150445;
2020-05-05;1110015;
2020-05-06;1130904;
2020-05-07;1084248;
2020-05-08;1066098;
2020-05-09;1079545;
2020-05-10;1101279;
2020-05-11;1096609;
2020-05-12;1063776;
2020-05-13;1093244;
2020-05-14;1066988;
2020-05-15;1023159;
2020-05-16;1043795;
2020-05-17;1034930;
2020-05-18;979977;
2020-05-19;1001249;
2020-05-20;964754;
2020-05-21;988808;
2020-05-22;991212;
2020-05-23;1027590;
2020-05-24;1044056;
2020-05-25;1015434;
2020-05-26;1010289;
2020-05-27;994122;
2020-05-28;1013795;
2020-05-29;1043130;
2020-05-30;1044511;
2020-05-31;1023150;
2020-06-01;1011177;
2020-06-02;937580;
2020-06-03;932760;
2020-06-04;934448;
2020-06-05;957636;
2020-06-06;929395;
2020-06-07;920203;
2020-06-08;892104;
2020-06-09;887230;
2020-06-10;891906;
2020-06-11;901667;
2020-06-12;899776;
2020-06-13;895775;
2020-06-14;903070;
2020-06-15;881845;
2020-06-16;886728;
2020-06-17;911994;
2020-06-18;911574;
2020-06-19;913403;
2020-06-20;888537;
2020-06-21;928180;
2020-06-22;907735;
2020-06-23;881345;
2020-06-24;920470;
2020-06-25;871671;
2020-06-26;857056;
2020-06-27;814327;
2020-06-28;861860;
2020-06-29;868848;
2020-06-30;842219;
2020-07-01;843328;
2020-07-02;851382;
2020-07-03;857806;
2020-07-04;828139;
2020-07-05;860341;
2020-07-06;851345;
2020-07-07;855458;
2020-07-08;861948;
2020-07-09;837672;
2020-07-10;841988;
2020-07-11;842185;
2020-07-12;852054;
2020-07-13;856898;
2020-07-14;855750;
2020-07-15;828038;
2020-07-16;836648;
2020-07-17;824560;
2020-07-18;820206;
2020-07-19;839501;
2020-07-20;842220;
2020-07-21;840672;
2020-07-22;836025;
2020-07-23;834506;
2020-07-24;829455;
2020-07-25;818275;
2020-07-26;850662;
2020-07-27;834659;
2020-07-28;836535;
2020-07-29;848767;
2020-07-30;851551;
2020-07-31;842888;
2020-08-01;827135;
2020-08-02;861813;
2020-08-03;863741;
2020-08-04;880796;
2020-08-05;831404;
2020-08-06;853520;
2020-08-07;932283;
2020-08-08;843194;
2020-08-09;853039;
2020-08-10;893174;
2020-08-11;899024;
2020-08-12;884995;
2020-08-13;876966;
2020-08-14;875455;
2020-08-15;854792;
2020-08-16;877467;
2020-08-17;868256;
2020-08-18;874622;
2020-08-19;876088;
2020-08-20;896082;
2020-08-21;880736;
2020-08-22;872493;
2020-08-23;900146;
2020-08-24;853676;
2020-08-25;870124;
2020-08-26;908704;
2020-08-27;887323;
2020-08-28;898136;
2020-08-29;884184;
2020-08-30;906097;
2020-08-31;888439;
2020-09-01;831180;
2020-09-02;835468;
2020-09-03;838798;
2020-09-04;893954;
2020-09-05;915371;
2020-09-06;921436;
2020-09-07;868058;
2020-09-08;881428;
2020-09-09;874879;
2020-09-10;883198;
2020-09-11;949174;
2020-09-12;980879;
2020-09-13;945582;
2020-09-14;877018;
2020-09-15;862722;
2020-09-16;838981;
2020-09-17;875989;
2020-09-18;933914;
2020-09-19;957983;
2020-09-20;927416;
2020-09-21;842803;
2020-09-22;842089;
2020-09-23;856608;
2020-09-24;830111;
2020-09-25;899225;
2020-09-26;892015;
2020-09-27;888767;
2020-09-28;809850;
2020-09-29;820539;
2020-09-30;858784;
2020-10-01;789179;
2020-10-02;870763;
2020-10-03;883089;
2020-10-04;904380;
2020-10-05;845419;
2020-10-06;828380;
2020-10-07;844690;
2020-10-08;825650;
2020-10-09;879815;
2020-10-10;927161;
2020-10-11;890485;
2020-10-12;823765;
2020-10-13;841109;
2020-10-14;867616;
2020-10-15;811378;
2020-10-16;921298;
2020-10-17;945280;
2020-10-18;942901;
2020-10-19;841530;
2020-10-20;853447;
2020-10-21;851483;
2020-10-22;869057;
2020-10-23;906202;
2020-10-24;943740;
2020-10-25;926943;
2020-10-26;870425;
2020-10-27;868925;
2020-10-28;894422;
2020-10-29;903157;
2020-10-30;951748;
2020-10-31;923784;
2020-11-01;938972;
2020-11-02;865559;
2020-11-03;892234;
2020-11-04;915539;
2020-11-05;900839;
2020-11-06;966137;
2020-11-07;988989;
2020-11-08;972546;
2020-11-09;891145;
2020-11-10;902533;
2020-11-11;892001;
2020-11-12;885755;
2020-11-13;980079;
2020-11-14;1011452;
2020-11-15;993613;
2020-11-16;910911;
2020-11-17;925392;
2020-11-18;926887;
2020-11-19;907302;
2020-11-20;1027398;
2020-11-21;1040051;
2020-11-22;1029560;
2020-11-23;935172;
2020-11-24;928674;
2020-11-25;907850;
2020-11-26;925227;
2020-11-27;957979;
2020-11-28;1032509;
2020-11-29;998892;
2020-11-30;911943;
2020-12-01;901058;
2020-12-02;906912;
2020-12-03;918924;
2020-12-04;1168240;
2020-12-05;1169661;
2020-12-06;1129059;
2020-12-07;1013570;
2020-12-08;985934;
2020-12-09;1008334;
2020-12-10;925996;
2020-12-11;971683;
2020-12-12;1089094;
2020-12-13;1062017;
2020-12-14;968998;
2020-12-15;956429;
2020-12-16;980020;
2020-12-17;973337;
2020-12-18;1023525;
2020-12-19;1078252;
2020-12-20;1045197;
2020-12-21;977794;
2020-12-22;969469;
2020-12-23;1015643;
2020-12-24;977827;
2020-12-25;1020927;
2020-12-26;1086537;
2020-12-27;1067109;
2020-12-28;1033854;
2020-12-29;1033375;
2020-12-30;1056057;
2020-12-31;982583;
2021-01-01;1020715;
2021-01-02;1079804;
2021-01-03;1067795;
2021-01-04;1047477;
2021-01-05;1049455;
2021-01-06;1072613;
2021-01-07;1054597;
2021-01-08;1051904;
2021-01-09;1071693;
2021-01-10;1062232;
2021-01-11;991280;
2021-01-12;995788;
2021-01-13;998932;
2021-01-14;985870;
2021-01-15;1018160;
2021-01-16;1079783;
2021-01-17;1080127;
2021-01-18;987532;
2021-01-19;986711;
2021-01-20;1013052;
2021-01-21;1012235;
2021-01-22;1060724;
2021-01-23;1107826;
2021-01-24;1118387;
2021-01-25;1016356;
2021-01-26;1018800;
2021-01-27;1043216;
2021-01-28;1053503;
2021-01-29;1076999;
2021-01-30;1115786;
2021-01-31;1125411;
2021-02-01;1027088;
2021-02-02;1008757;
2021-02-03;1029603;
2021-02-04;1013800;
2021-02-05;1039577;
2021-02-06;1075574;
2021-02-07;1119604;
2021-02-08;1020802;
2021-02-09;1020303;
2021-02-10;1029544;
2021-02-11;1036074;
2021-02-12;1051602;
2021-02-13;1045646;
2021-02-14;1036840;
2021-02-15;1030571;
2021-02-16;1049741;
2021-02-17;1061470;
2021-02-18;1054605;
2021-02-19;1070445;
2021-02-20;1109654;
2021-02-21;1118611;
2021-02-22;1094706;
2021-02-23;1070591;
2021-02-24;1053941;
2021-02-25;1046663;
2021-02-26;1054435;
2021-02-27;1125838;
2021-02-28;1111889;
2021-03-01;1023120;
2021-03-02;1003860;
2021-03-03;1028293;
2021-03-04;1036729;
2021-03-05;1131887;
2021-03-06;1168536;
2021-03-07;1158039;
2021-03-08;1106575;
2021-03-09;1059727;
2021-03-10;1082860;
2021-03-11;1093173;
2021-03-12;1172585;
2021-03-13;1201993;
2021-03-14;1178958;
2021-03-15;1061596;
2021-03-16;1053151;
2021-03-17;1108228;
2021-03-18;1097727;
2021-03-19;1144971;
2021-03-20;1186105;
2021-03-21;1181114;
2021-03-22;1094711;
2021-03-23;1093322;
2021-03-24;1073382;
2021-03-25;1073766;
2021-03-26;1117310;
2021-03-27;1124240;
2021-03-28;1122312;
2021-03-29;1046706;
2021-03-30;1036758;
2021-03-31;1033211;
2021-04-01;1053509;
2021-04-02;1110758;
2021-04-03;1138311;
2021-04-04;1150982;
2021-04-05;1096738;
2021-04-06;1085149;
2021-04-07;1070209;
2021-04-08;1079320;
2021-04-09;1129251;
2021-04-10;1145336;
2021-04-11;1101657;
2021-04-12;1030824;
2021-04-13;1032624;
2021-04-14;959823;
2021-04-15;1048821;
2021-04-16;1112625;
2021-04-17;1122110;
2021-04-18;1088805;
2021-04-19;1005473;
2021-04-20;1009295;
2021-04-21;1015810;
2021-04-22;1020824;
2021-04-23;1127729;
2021-04-24;1102251;
2021-04-25;1115863;
2021-04-26;1012853;
2021-04-27;1025198;
2021-04-28;992049;
2021-04-29;972781;
2021-04-30;1022875;
2021-05-01;952439;
2021-05-02;977703;
2021-05-03;988108;
2021-05-04;1088168;
2021-05-05;1040111;
2021-05-06;1016313;
2021-05-07;978012;
2021-05-08;1029897;
2021-05-09;981130;
2021-05-10;968851;
2021-05-11;943235;
2021-05-12;964303;
2021-05-13;986626;
2021-05-14;1006940;
2021-05-15;1030227;
2021-05-16;1020628;
2021-05-17;918526;
2021-05-18;926647;
2021-05-19;935159;
2021-05-20;937617;
2021-05-21;953534;
2021-05-22;998970;
2021-05-23;963175;
2021-05-24;931911;
2021-05-25;914002;
2021-05-26;935117;
2021-05-27;933185;
2021-05-28;940497;
2021-05-29;970800;
2021-05-30;956249;
2021-05-31;898663;
2021-06-01;892929;
2021-06-02;910117;
2021-06-03;929940;
2021-06-04;918403;
2021-06-05;891795;
2021-06-06;890085;
2021-06-07;836590;
2021-06-08;819509;
2021-06-09;837448;
2021-06-10;843785;
2021-06-11;833109;
2021-06-12;828350;
2021-06-13;852807;
2021-06-14;803038;
2021-06-15;788472;
2021-06-16;775388;
2021-06-17;773086;
2021-06-18;824114;
2021-06-19;775987;
2021-06-20;806350;
2021-06-21;791727;
2021-06-22;788748;
2021-06-23;772009;
2021-06-24;789025;
2021-06-25;797678;
2021-06-26;782173;
2021-06-27;769535;
2021-06-28;748956;
2021-06-29;754001;
2021-06-30;758774;
2021-07-01;756820;
2021-07-02;763249;
2021-07-03;766510;
2021-07-04;758622;
2021-07-05;751053;
2021-07-06;730528;
2021-07-07;739924;
2021-07-08;721844;
2021-07-09;699940;
2021-07-10;717506;
2021-07-11;737835;
2021-07-12;727427;
2021-07-13;732964;
2021-07-14;721986;
2021-07-15;719045;
2021-07-16;716694;
2021-07-17;722621;
2021-07-18;739355;
2021-07-19;733470;
2021-07-20;729240;
2021-07-21;727854;
2021-07-22;722573;
2021-07-23;735572;
2021-07-24;728882;
2021-07-25;752672;
2021-07-26;729177;
2021-07-27;724546;
2021-07-28;731578;
2021-07-29;735700;
2021-07-30;735589;
2021-07-31;737865;
2021-08-01;730208;
2021-08-02;735987;
2021-08-03;733646;
2021-08-04;746905;
2021-08-05;739455;
2021-08-06;758084;
2021-08-07;759183;
2021-08-08;778303;
2021-08-09;741799;
2021-08-10;741606;
2021-08-11;742259;
2021-08-12;736536;
2021-08-13;726366;
2021-08-14;727424;
2021-08-15;766406;
2021-08-16;739473;
2021-08-17;736982;
2021-08-18;747855;
2021-08-19;751249;
2021-08-20;754472;
2021-08-21;765017;
2021-08-22;781459;
2021-08-23;760504;
2021-08-24;762306;
2021-08-25;761705;
2021-08-26;772924;
2021-08-27;772319;
2021-08-28;769218;
2021-08-29;804133;
2021-08-30;780285;
2021-08-31;763104;
2021-09-01;741011;
2021-09-02;719796;
2021-09-03;768149;
2021-09-04;815090;
2021-09-05;799078;
2021-09-06;733141;
2021-09-07;726125;
2021-09-08;726141;
2021-09-09;722206;
2021-09-10;774125;
2021-09-11;822506;
2021-09-12;803251;
2021-09-13;740533;
2021-09-14;742765;
2021-09-15;746009;
2021-09-16;769913;
2021-09-17;793807;
2021-09-18;866697;
2021-09-19;889242;
2021-09-20;805124;
2021-09-21;752135;
2021-09-22;949817;
2021-09-23;875772;
2021-09-24;913367;
2021-09-25;895908;
2021-09-26;873386;
2021-09-27;775285;
2021-09-28;757827;
2021-09-29;801358;
2021-09-30;821019;
2021-10-01;812501;
2021-10-02;832243;
2021-10-03;866030;
2021-10-04;777988;
2021-10-05;789100;
2021-10-06;798637;
2021-10-07;761673;
2021-10-08;759077;
2021-10-09;851986;
2021-10-10;826577;
2021-10-11;715717;
2021-10-12;703559;
2021-10-13;735500;
2021-10-14;739776;
2021-10-15;787298;
2021-10-16;817181;
2021-10-17;763733;
2021-10-18;684589;
2021-10-19;696380;
2021-10-20;721991;
2021-10-21;716013;
2021-10-22;794754;
2021-10-23;822157;
2021-10-24;803183;
2021-10-25;713094;
2021-10-26;750923;
2021-10-27;770805;
2021-10-28;749557;
2021-10-29;850162;
2021-10-30;842336;
2021-10-31;799451;
2021-11-01;781083;
2021-11-02;790510;
2021-11-03;810291;
2021-11-04;791542;
2021-11-05;854228;
2021-11-06;796715;
2021-11-07;878192;
2021-11-08;775266;
2021-11-09;763398;
2021-11-10;777281;
2021-11-11;770276;
2021-11-12;857244;
2021-11-13;904117;
2021-11-14;870591;
2021-11-15;761068;
2021-11-16;746214;
2021-11-17;815502;
2021-11-18;811481;
2021-11-19;862191;
2021-11-20;944330;
2021-11-21;880722;
2021-11-22;772757;
2021-11-23;778520;
2021-11-24;787463;
2021-11-25;775470;
2021-11-26;873301;
2021-11-27;941571;
2021-11-28;915791;
2021-11-29;801498;
2021-11-30;812826;
2021-12-01;830006;
2021-12-02;735739;
2021-12-03;876314;
2021-12-04;935232;
2021-12-05;950586;
2021-12-06;802622;
2021-12-07;808506;
2021-12-08;825641;
2021-12-09;810138;
2021-12-10;886487;
2021-12-11;938618;
2021-12-12;887983;
2021-12-13;773226;
2021-12-14;783556;
2021-12-15;731836;
2021-12-16;743366;
2021-12-17;807333;
2021-12-18;905816;
2021-12-19;802709;
2021-12-20;760785;
2021-12-21;801759;
2021-12-22;795569;
2021-12-23;765477;
2021-12-24;842137;
2021-12-25;822397;
2021-12-26;795472;
2021-12-27;782192;
2021-12-28;784752;
2021-12-29;811521;
2021-12-30;804141;
2021-12-31;779880;
2022-01-01;798402;
2022-01-02;867147;
2022-01-03;802899;
2022-01-04;804344;
2022-01-05;803469;
2022-01-06;797182;
2022-01-07;830034;
2022-01-08;869250;
2022-01-09;881051;
2022-01-10;745151;
2022-01-11;783116;
2022-01-12;730785;
2022-01-13;759311;
2022-01-14;819812;
2022-01-15;890445;
2022-01-16;906996;
2022-01-17;792579;
2022-01-18;797267;
2022-01-19;812721;
2022-01-20;825195;
2022-01-21;952320;
2022-01-22;983565;
2022-01-23;992455;
2022-01-24;897652;
2022-01-25;896113;
2022-01-26;899565;
2022-01-27;911275;
2022-01-28;913875;
2022-01-29;958585;
2022-01-30;969791;
2022-01-31;872819;
2022-02-01;867099;
2022-02-02;851602;
2022-02-03;855215;
2022-02-04;892056;
2022-02-05;930346;
2022-02-06;964971;
2022-02-07;892332;
2022-02-08;897336;
2022-02-09;907026;
2022-02-10;912317;
2022-02-11;933423;
2022-02-12;959550;
2022-02-13;989793;
2022-02-14;848698;
2022-02-15;866853;
2022-02-16;860331;
2022-02-17;858437;
2022-02-18;895336;
2022-02-19;979369;
2022-02-20;979085;
2022-02-21;867644;
2022-02-22;886195;
2022-02-23;898714;
2022-02-24;840791;
2022-02-25;904216;
2022-02-26;982577;
2022-02-27;997730;
2022-02-28;870951;
2022-03-01;878083;
2022-03-02;865411;
2022-03-03;833370;
2022-03-04;921636;
2022-03-05;992082;
2022-03-06;963573;
2022-03-07;846631;
2022-03-08;852533;
2022-03-09;823266;
2022-03-10;837396;
2022-03-11;933990;
2022-03-12;993808;
2022-03-13;970574;
2022-03-14;837287;
2022-03-15;833236;
2022-03-16;819213;
2022-03-17;865219;
2022-03-18;929397;
2022-03-19;992661;
2022-03-20;961741;
2022-03-21;859106;
2022-03-22;862378;
2022-03-23;861039;
2022-03-24;867249;
2022-03-25;930974;
2022-03-26;988497;
2022-03-27;974648;
2022-03-28;860604;
2022-03-29;845448;
2022-03-30;834647;
2022-03-31;857775;
2022-04-01;907091;
2022-04-02;988925;
2022-04-03;1016762;
2022-04-04;889897;
2022-04-05;837758;
2022-04-06;831510;
2022-04-07;823134;
2022-04-08;890740;
2022-04-09;953968;
2022-04-10;944287;
2022-04-11;831263;
2022-04-12;863370;
2022-04-13;851853;
2022-04-14;852106;
2022-04-15;949209;
2022-04-16;914970;
2022-04-17;910203;
2022-04-18;850323;
2022-04-19;822907;
2022-04-20;839444;
2022-04-21;836345;
2022-04-22;891414;
2022-04-23;904636;
2022-04-24;896548;
2022-04-25;844499;
2022-04-26;800360;
2022-04-27;829757;
2022-04-28;842477;
2022-04-29;867334;
2022-04-30;902768;
2022-05-01;896132;
2022-05-02;864464;
2022-05-03;876108;
2022-05-04;820351;
2022-05-05;816955;
2022-05-06;814973;
2022-05-07;903568;
2022-05-08;884024;
2022-05-09;815555;
2022-05-10;814410;
2022-05-11;807177;
2022-05-12;801251;
2022-05-13;826123;
2022-05-14;817740;
2022-05-15;833411;
2022-05-16;786069;
2022-05-17;799740;
2022-05-18;832306;
2022-05-19;835022;
2022-05-20;815825;
